,ID,GestureSize,Velocity_X,Velocity_Y,Velocity_Z,Position_X,Position_Y,Position_z,VelocityMagnitude,TimeRelativeToPrep,AngleToBP1,DistanceCoveredSoFar,Acceleration,BPM,Trial
3081,869.4S120T8,S,-0.3758686,-0.9128319,-0.1663103,0.507777,-0.4897316,-0.06098097,1.001099,0.02,-999.0,0.0,7.056844,120.0,8.0
3082,869.42S120T8,S,-0.3758686,-0.9128319,-0.1663103,0.5002595999999999,-0.5079882,-0.06430718,1.001099,0.04,-999.0,0.0,7.056844,120.0,8.0
3083,869.44S120T8,S,-0.4843938,-0.6744852,-0.25064050000000004,0.4924737,-0.5018103,-0.07044976,0.8674031999999999,0.06,-999.0,0.0,15.07114,120.0,8.0
3084,869.46S120T8,S,-0.5598874,-0.25955320000000004,-0.3142252,0.4758849,-0.4981726,-0.08083066,0.6925166,0.08,-999.0,0.0,20.55733,120.0,8.0
3085,869.48S120T8,S,-0.5868173000000001,0.291652,-0.3382559,0.4597407,-0.4763932,-0.09043458,0.73745,0.1,49.22202,0.02876131,21.09696,120.0,8.0
3086,869.5S120T8,S,-0.5313518,0.7843295,-0.3229013,0.4468812,-0.4432196,-0.09812582,1.0008860000000002,0.12,58.42904,0.06516195,16.7251,120.0,8.0
3087,869.52S120T8,S,-0.5313518,0.7843295,-0.3229013,0.4362542,-0.427533,-0.1045839,1.0008860000000002,0.14,56.81205,0.08517968,16.7251,120.0,8.0
3088,869.54S120T8,S,-0.4301196,1.129389,-0.317285,0.4380917,-0.4048277,-0.1056239,1.249477,0.16,64.16257,0.107983,12.90788,120.0,8.0
3089,869.56S120T8,S,-0.2980146,1.369219,-0.3403918,0.4333959,-0.3623522,-0.1143198,1.442026,0.18,68.28151,0.151593,7.885081,120.0,8.0
3090,869.58S120T8,S,-0.1822276,1.444562,-0.3782249,0.4312975000000001,-0.32203459999999995,-0.1243974,1.504334,0.2,70.51014,0.1932039,4.660119,120.0,8.0
3091,869.6S120T8,S,-0.08430444,1.380953,-0.3978108,0.4312729,-0.2867651,-0.1347277,1.43958,0.22,71.68806,0.22995520000000005,6.456195,120.0,8.0
3092,869.62S120T8,S,-0.08430444,1.380953,-0.3978108,0.4295868,-0.25914610000000005,-0.142684,1.43958,0.24,72.08739,0.2587468,6.456195,120.0,8.0
3093,869.66S120T8,S,0.03367797,0.9554085,-0.307494,0.4342407,-0.2399071,-0.1496026,1.004237,0.28,72.70866,0.27971490000000004,11.62627,120.0,8.0
3094,869.68S120T8,S,0.05556364,0.65567,-0.1822501,0.4361102,-0.2300335,-0.1510757,0.6827925,0.3,73.2454,0.2898714000000001,13.04172,120.0,8.0
3095,869.72S120T8,S,0.05153330000000001,0.3776836,-0.05497518,0.4380872,-0.2194081,-0.1505288,0.385127,0.34,74.12295,0.3006929,12.46485,120.0,8.0
3096,869.74S120T8,S,0.04219585,0.08471452,0.07541522,0.437793,-0.2322802,-0.1442495,0.1210144,0.36,74.45181,0.315018,12.32679,120.0,8.0
3097,869.76S120T8,S,0.02817098,-0.2055312,0.1916299,0.4381108,-0.245049,-0.13631600000000002,0.2824158,0.38,75.14819,0.3300541,11.62908,120.0,8.0
3098,869.78S120T8,S,0.01558162,-0.4456082,0.27068259999999994,0.4381293,-0.2630288,-0.1272097,0.5216115,0.4,75.73055,0.35020840000000003,11.48812,120.0,8.0
3099,869.8S120T8,S,-0.0004612372,-0.7176245,0.3326656,0.4376513,-0.28951220000000005,-0.1167623,0.7909814000000001,0.42,75.88548,0.3786821,9.733215,120.0,8.0
3100,869.82S120T8,S,-0.0004612372,-0.7176245,0.3326656,0.437642,-0.3038647,-0.110109,0.7909814000000001,0.44,76.07851,0.3945017,9.733215,120.0,8.0
3101,869.84S120T8,S,-0.007717391999999998,-0.9476865,0.3373191,0.4371254,-0.3206378,-0.1078869,1.005959,0.46,75.09081,0.4114292000000001,8.285768,120.0,8.0
3102,869.86S120T8,S,-0.000793865,-1.136954,0.3152842,0.4371547000000001,-0.3553534,-0.100412,1.17986,0.48,73.0974,0.4469404000000001,7.612236,120.0,8.0
3103,869.88S120T8,S,0.01259097,-1.303227,0.269719,0.4378034000000001,-0.3940355,-0.09491336,1.330904,0.5,68.69964,0.4860168,6.707614,120.0,8.0
3104,869.9S120T8,S,0.0243978,-1.435948,0.1963799,0.4388957000000001,-0.4356975,-0.09225383,1.44952,0.52,58.21538,0.5277779,4.8848080000000005,120.0,8.0
3105,869.92S120T8,S,0.0243978,-1.435948,0.1963799,0.4393837,-0.4644165,-0.08832623,1.44952,0.54,42.17306,0.5567683000000001,4.8848080000000005,120.0,8.0
3106,869.94S120T8,S,0.03782367,-1.485098,0.1048529,0.4401701,-0.4760886,-0.09270028,1.489275,0.56,30.40375,0.5692578,3.672146,120.0,8.0
3107,S1208Interp,S,0.04132819,-1.4616495,0.06449252,0.44084095,-0.4763932,-0.093810675,1.4641885000000001,0.5700000000000001,25.708599999999997,0.5874811,4.9213955,120.0,8.0
3108,869.96S120T8,S,0.04483271,-1.438201,0.02413214,0.4415118,-0.5124428,-0.09492107,1.439102,0.58,21.01345,0.6057044,6.170645,120.0,8.0
3109,871.44S120T9,S,-0.4883971,-0.7296191999999999,-0.1766534,0.5070131,-0.4905884,-0.05527428,0.8955905000000001,0.0,-999.0,0.0,9.972569,120.0,9.0
3110,871.46S120T9,S,-0.5908817,-0.4495931,-0.255249,0.4893065,-0.4963162,-0.06434727,0.7851288000000001,0.02,-999.0,0.0,17.03375,120.0,9.0
3111,871.48S120T9,S,-0.6436791000000001,0.02310668,-0.3105943,0.4710925,-0.4846627000000001,-0.07413124,0.7150704000000001,0.04,-999.0,0.02373347,21.85583,120.0,9.0
3112,871.5S120T9,S,-0.6126634,0.5530799,-0.321701,0.4554952,-0.4569752,-0.08254335,0.8858584999999999,0.06,57.37913,0.05660651,18.32351,120.0,9.0
3113,871.52S120T9,S,-0.6126634,0.5530799,-0.321701,0.443242,-0.4459136,-0.08897737,0.8858584999999999,0.08,50.83785,0.07432369999999999,18.32351,120.0,9.0
3114,871.54S120T9,S,-0.5197609999999999,0.9156563,-0.3183618,0.443968,-0.4236853,-0.0901022,1.099969,0.1,62.6968,0.09659234,12.68269,120.0,9.0
3115,871.56S120T9,S,-0.3918339,1.136985,-0.3142705,0.4365843,-0.3877006,-0.09762511,1.2429940000000002,0.12,66.70595,0.13408910000000002,7.145803999999999,120.0,9.0
3116,871.58S120T9,S,-0.2629416,1.195465,-0.3104946,0.4327299,-0.3544511,-0.10516019999999998,1.262807,0.14,69.24704,0.1683989,4.849881,120.0,9.0
3117,871.6S120T9,S,-0.1584991,1.150713,-0.3111406,0.4311213,-0.3249449,-0.11284260000000003,1.202527,0.16,70.79217,0.1989313,5.633865,120.0,9.0
3118,871.62S120T9,S,-0.15114879999999994,1.142202,-0.3105158,0.4283436,-0.30227659999999995,-0.1190191,1.19327,0.18,71.22881,0.22258960000000005,5.84855,120.0,9.0
3119,871.66S120T9,S,-0.03189262,0.7437134,-0.204853,0.430896,-0.2887505,-0.12255710000000003,0.7720696,0.22,72.19086,0.2368018,11.93845,120.0,9.0
3120,871.72S120T9,S,0.01138434,0.1738367,0.01829916,0.4322869000000001,-0.2834384,-0.1182447,0.1751676,0.28,73.72348000000002,0.2437839,11.18038,120.0,9.0
3121,871.74S120T9,S,0.02066181,-0.10565510000000003,0.1111748,0.4324788,-0.2965939,-0.1136847,0.1547571,0.3,73.62106999999997,0.2577086,11.5913,120.0,9.0
3122,871.76S120T9,S,0.02265211,-0.3678513,0.186509,0.4330311,-0.3130004,-0.1070626,0.4130536,0.32,73.65919,0.2754098,10.67362,120.0,9.0
3123,871.78S120T9,S,0.01849666,-0.6170725,0.219777,0.433418,-0.3358878,-0.1005647,0.6553034000000001,0.34,72.81081999999998,0.2992048,8.920523,120.0,9.0
3124,871.8S120T9,S,0.0103502,-0.8183041,0.2090436,0.4335032999999999,-0.3626841,-0.09554366,0.8446466,0.36,70.47276,0.3264677,7.833432000000001,120.0,9.0
3125,871.82S120T9,S,0.0103502,-0.8183041,0.2090436,0.4337103,-0.3790502,-0.09136279,0.8446466,0.38,68.70662,0.3433606,7.833432000000001,120.0,9.0
3126,871.84S120T9,S,-0.005135726,-0.9901885,0.1511953,0.4330257000000001,-0.3933969,-0.09325832,1.001678,0.4,64.97731999999999,0.3578481,6.483512,120.0,9.0
3127,871.86S120T9,S,-0.01807901,-1.123153,0.06923319,0.4322604,-0.4262470999999999,-0.09376457,1.12543,0.42,53.31795,0.3907111,5.463861,120.0,9.0
3128,871.88S120T9,S,-0.01808844,-1.210976,-0.007822014,0.4319828,-0.4602774000000001,-0.09619962,1.211136,0.44,28.5031,0.4248295999999999,4.15157,120.0,9.0
3129,S1209Interp,S,-0.02217738,-1.2217675,-0.044370107,0.4316259,-0.4846627000000001,-0.09845171,1.223314,0.45,19.297825,0.44144019999999995,3.38044,120.0,9.0
3130,871.9S120T9,S,-0.02626632,-1.232559,-0.0809182,0.431269,-0.4931841,-0.1007038,1.235492,0.46,10.09255,0.4580508,2.60931,120.0,9.0
3131,873.36S120T10,S,-0.3383259,-0.7335874,-0.1565307,0.5160667999999999,-0.4946135999999999,-0.06811808,0.8228711,0.0,-999.0,0.0,7.9282,120.0,10.0
3132,873.38S120T10,S,-0.4921106,-0.5434325,-0.25098360000000003,0.4995013,-0.50416,-0.07756928,0.7749093,0.02,-999.0,0.0,13.08666,120.0,10.0
3133,873.4S120T10,S,-0.6260531,-0.2138818,-0.31618870000000004,0.4797412,-0.5014954,-0.0879133,0.7332552,0.04,-999.0,0.0,17.02366,120.0,10.0
3134,873.42S120T10,S,-0.6260531,-0.2138818,-0.31618870000000004,0.4672202,-0.5057729999999999,-0.09423707,0.7332552,0.06,-999.0,0.0,17.02366,120.0,10.0
3135,873.44S120T10,S,-0.6553283000000001,0.2857961,-0.3273732,0.4615169,-0.4816923,-0.09701827,0.7863255,0.08,75.23815,0.02490262,19.35598,120.0,10.0
3136,873.46S120T10,S,-0.5470901999999999,0.7073669,-0.2828265,0.4496429,-0.4525681,-0.1031029,0.9379054,0.1,69.69476,0.05693759,19.93694,120.0,10.0
3137,873.48S120T10,S,-0.363547,1.092408,-0.2303904,0.444989,-0.413128,-0.1070794,1.174138,0.12,74.5108,0.09684987,14.9522,120.0,10.0
3138,873.5S120T10,S,-0.188165,1.355828,-0.2127584,0.4445532999999999,-0.369803,-0.111302,1.385259,0.14,78.21339,0.1403823,7.124233,120.0,10.0
3139,873.52S120T10,S,-0.188165,1.355828,-0.2127584,0.4407901,-0.3426864,-0.11555719999999997,1.385259,0.16,78.23814,0.1680875,7.124233,120.0,10.0
3140,873.54S120T10,S,-0.09314227,1.416045,-0.2314189,0.4443783,-0.3308341,-0.1171575,1.43785,0.18,79.52032,0.1805741,3.751768,120.0,10.0
3141,873.56S120T10,S,-0.007283391,1.359151,-0.2563587,0.4461367,-0.29626290000000005,-0.1239784,1.383136,0.2,80.12897,0.2158556,5.628688,120.0,10.0
3142,873.58S120T10,S,0.0389185,1.188051,-0.2591546,0.4480475,-0.26893140000000004,-0.1304177,1.216611,0.22,80.19131,0.2440003,8.487687,120.0,10.0
3143,873.6S120T10,S,0.05348898,0.9627931,-0.225616,0.4493817,-0.2491469,-0.1353017,0.9903202,0.24,80.1036,0.2644224,10.6331,120.0,10.0
3144,873.62S120T10,S,0.05348898,0.9627931,-0.225616,0.4504514,-0.2298911,-0.13981400000000002,0.9903202,0.26,80.01643,0.2842288,10.6331,120.0,10.0
3145,873.64S120T10,S,0.0557256,0.6805151999999999,-0.1481605,0.4504874,-0.2382928,-0.13725610000000002,0.6986829000000001,0.28,80.20899,0.2930114,11.66259,120.0,10.0
3146,873.7S120T10,S,0.01980826,-0.110531,0.08103222,0.4522566,-0.2463685,-0.1308174,0.1384763,0.34,81.33712,0.3034901,9.735707,120.0,10.0
3147,873.74S120T10,S,-0.00341123,-0.3300709000000001,0.1265413,0.4514956,-0.260253,-0.1265054,0.3535125,0.38,81.68211,0.3180486,9.020524,120.0,10.0
3148,873.76S120T10,S,-0.028661400000000007,-0.5333472,0.1508567,0.4500213,-0.2792573,-0.1220031,0.5550122,0.4,81.79511,0.3376345,7.957786,120.0,10.0
3149,873.78S120T10,S,-0.05693001,-0.7251936,0.1467951,0.4477758,-0.3030533,-0.1183118,0.7420886,0.42,81.32046,0.3618197,7.129231,120.0,10.0
3150,873.8S120T10,S,-0.08286706,-0.8792233,0.1325211,0.4449528,-0.329855,-0.115385,0.8930075000000001,0.44,80.09784,0.388928,7.021311999999999,120.0,10.0
3151,873.82S120T10,S,-0.08286706,-0.8792233,0.1325211,0.4432954000000001,-0.3474394,-0.1127345,0.8930075000000001,0.46,79.18681,0.4067881,7.021311999999999,120.0,10.0
3152,873.84S120T10,S,-0.1103362,-1.038783,0.1014118,0.4413869000000001,-0.3614251,-0.11371480000000002,1.049538,0.48,77.36681999999998,0.4209374,5.523121,120.0,10.0
3153,873.86S120T10,S,-0.1117602,-1.158978,0.05633797,0.4384631,-0.3947752,-0.1136867,1.165717,0.5,72.63186999999998,0.4544155,4.706503,120.0,10.0
3154,873.88S120T10,S,-0.0986541,-1.261998,0.02447821,0.436375,-0.4301901,-0.114224,1.266084,0.52,64.06715,0.489896,4.180654,120.0,10.0
3155,873.9S120T10,S,-0.06320439,-1.34582,-0.001911729,0.4358045999999999,-0.4674866,-0.11548039999999997,1.347305,0.54,45.27263,0.5272179,2.980428,120.0,10.0
3156,S12010Interp,S,-0.06320439,-1.34582,-0.001911729,0.43517254999999994,-0.4816923,-0.11549954999999998,1.347305,0.55,30.7634,0.540691,2.980428,120.0,10.0
3157,873.92S120T10,S,-0.06320439,-1.34582,-0.001911729,0.4345405,-0.494403,-0.1155187,1.347305,0.56,16.254170000000002,0.5541640999999999,2.980428,120.0,10.0
3158,873.94S120T10,S,-0.01536536,-1.378935,-0.01681729,0.436739,-0.5041821,-0.1170127,1.379123,0.58,2.394164,0.564298,2.758517,120.0,10.0
3159,873.96S120T10,S,0.04687825,-1.33654,-0.01902461,0.4398382000000001,-0.5381724,-0.1182617,1.337497,0.6,41.6506,0.5984520999999999,6.30569,120.0,10.0
3160,875.4S120T11,S,-0.2732238,-0.7604076999999999,-0.15376170000000006,0.5343066999999999,-0.4901825,-0.05673631,0.8225046,0.0,-999.0,0.0,7.082717999999999,120.0,11.0
3161,875.42S120T11,S,-0.2732238,-0.7604076999999999,-0.15376170000000006,0.5288423000000001,-0.5053907,-0.05981155,0.8225046,0.02,-999.0,0.0,7.082717999999999,120.0,11.0
3162,875.44S120T11,S,-0.3970063,-0.5996166,-0.23547,0.5211877,-0.5021117,-0.0653687,0.7567036,0.04,-999.0,0.0,11.8893,120.0,11.0
3163,875.46S120T11,S,-0.5323220000000001,-0.3156367,-0.3089305,0.5038895,-0.5031967,-0.07570437,0.6916873,0.06,-999.0,0.0,15.03366,120.0,11.0
3164,875.48S120T11,S,-0.6221861,0.08134505,-0.352495,0.4851289000000001,-0.4909994000000001,-0.0862627,0.719712,0.08,-999.0,0.02474292,16.62337,120.0,11.0
3165,875.5S120T11,S,-0.6391914000000001,0.4790319000000001,-0.3592606,0.4678473,-0.4682326,-0.09564396,0.8758456,0.1,49.18279,0.05482594,15.885879999999998,120.0,11.0
3166,875.52S120T11,S,-0.638061,0.5107396,-0.35895900000000003,0.4550519,-0.4567449000000001,-0.10282089999999998,0.8926525,0.12,44.93385,0.07345922,15.65868,120.0,11.0
3167,875.54S120T11,S,-0.5921654000000001,0.8431622,-0.3506619,0.45315,-0.4363635,-0.1041562,1.088369,0.14,56.15002,0.09397268,11.83768,120.0,11.0
3168,875.56S120T11,S,-0.4893931,1.074365,-0.343012,0.4425694000000001,-0.4019193,-0.1124061,1.229399,0.16,60.72032,0.1309376,7.784928,120.0,11.0
3169,875.58S120T11,S,-0.3859955,1.176306,-0.34046859999999995,0.4350427,-0.3683897,-0.1206769,1.283981,0.18,63.63533,0.166283,5.4317470000000005,120.0,11.0
3170,875.6S120T11,S,-0.2682963,1.19384,-0.3401116,0.4309578,-0.3360898,-0.12901469999999998,1.2700049999999998,0.2,65.98804,0.1998909,4.5731769999999985,120.0,11.0
3171,875.62S120T11,S,-0.2682963,1.19384,-0.3401116,0.4255919,-0.312213,-0.1358169,1.2700049999999998,0.22,66.57472,0.2252909,4.5731769999999985,120.0,11.0
3172,875.66S120T11,S,-0.09566788,0.9153714,-0.2639333,0.4280691,-0.2896719,-0.1415648,0.9574538,0.26,68.46144,0.2486849,9.682349,120.0,11.0
3173,875.68S120T11,S,-0.04219987,0.6686753000000001,-0.173799,0.4281359,-0.2782614,-0.1436382,0.6921803000000001,0.28,69.18597,0.2602825,10.76457,120.0,11.0
3174,875.7S120T11,S,-0.01042789,0.4315186,-0.08013381,0.428507,-0.2730192,-0.1432953,0.4390199000000001,0.3,69.76173,0.2655489,10.56346,120.0,11.0
3175,875.72S120T11,S,-0.01042789,0.4315186,-0.08013381,0.4282984,-0.26438890000000004,-0.144898,0.4390199000000001,0.32,70.18393,0.27432929999999994,10.56346,120.0,11.0
3176,875.74S120T11,S,0.01057552,0.1841665,0.01250451,0.4291234,-0.2745424,-0.1407165,0.1848933,0.34,70.15666999999999,0.285341,9.880932,120.0,11.0
3177,875.76S120T11,S,0.02036848,-0.03770218,0.08801018,0.4298255,-0.2813156,-0.1366333,0.09788831,0.36,70.36626,0.293281,9.834067999999998,120.0,11.0
3178,875.78S120T11,S,0.02666947,-0.26799359999999994,0.1616317,0.4306599,-0.2946353,-0.1305841,0.3140966,0.38,70.32214,0.3079337,10.29014,120.0,11.0
3179,875.8S120T11,S,0.03127066,-0.5183535,0.2238284,0.4316717000000001,-0.31528740000000005,-0.1231447,0.5654798000000001,0.4,69.71493000000001,0.32990820000000004,8.955766,120.0,11.0
3180,875.82S120T11,S,0.03127066,-0.5183535,0.2238284,0.4322970999999999,-0.3256544,-0.1186681,0.5654798000000001,0.42,69.45186,0.3412178,8.955766,120.0,11.0
3181,875.84S120T11,S,0.0310119,-0.7365093,0.2368029,0.4326427,-0.34055290000000005,-0.1167391,0.774263,0.44,68.02996999999999,0.3562445,8.237319,120.0,11.0
3182,875.86S120T11,S,0.02797816,-0.9547474,0.2291257,0.4332767,-0.3710782,-0.1111623,0.9822546,0.46,64.37508000000001,0.3872815,8.762921,120.0,11.0
3183,875.88S120T11,S,0.04076865,-1.169596,0.2134978,0.4345292000000001,-0.4069437,-0.1062629,1.1896209999999998,0.48,57.0851,0.4235018,8.915863,120.0,11.0
3184,875.9S120T11,S,0.06509888,-1.369672,0.1555963,0.4368508,-0.448003,-0.1040444,1.380018,0.5,39.88598,0.4646865,6.887324,120.0,11.0
3185,875.92S120T11,S,0.06509888,-1.369672,0.1555963,0.4381528,-0.4753965,-0.1009325,1.380018,0.52,17.59101,0.4922869000000001,6.887324,120.0,11.0
3186,875.94S120T11,S,0.08421425,-1.4767709999999998,0.06435604,0.4397053,-0.4893939000000001,-0.1052185,1.4805700000000002,0.54,1.868231,0.507008,5.1702949999999985,120.0,11.0
3187,S12011Interp,S,0.088969245,-1.4863974999999998,0.011751545000000002,0.4410352,-0.4909994000000001,-0.10748605,1.490042,0.55,19.8478505,0.52692675,4.850890499999999,120.0,11.0
3188,875.96S120T11,S,0.09372424,-1.496024,-0.04085295,0.4423651,-0.528883,-0.1097536,1.499514,0.56,37.82747,0.5468455,4.531486,120.0,11.0
3189,877.36S120T12,S,-0.1846758,-0.8708625,-0.08395062,0.5579772,-0.4596128,-0.053448400000000014,0.894178,0.0,-999.0,0.0,6.365989,120.0,12.0
3190,877.38S120T12,S,-0.3100016,-0.9261283,-0.1787179,0.5472528,-0.4850161,-0.06070945,0.9928519,0.02,-999.0,0.0,6.666347999999998,120.0,12.0
3191,877.4S120T12,S,-0.4471374,-0.9163945,-0.27896420000000005,0.5327552,-0.5086554,-0.07074324,1.057134,0.04,-999.0,0.0,7.905392,120.0,12.0
3192,877.42S120T12,S,-0.4471374,-0.9163945,-0.27896420000000005,0.5238125,-0.5269833,-0.07632253,1.057134,0.06,-999.0,0.0,7.905392,120.0,12.0
3193,877.44S120T12,S,-0.5957969,-0.8214819,-0.3834255,0.5139397,-0.5279941999999999,-0.08376219,1.084814,0.08,-999.0,0.0,10.00429,120.0,12.0
3194,877.46S120T12,S,-0.7460275,-0.5533818,-0.4798108,0.4910666,-0.5364736999999999,-0.09937343,1.04547,0.1,-999.0,0.0,15.38146,120.0,12.0
3195,877.48S120T12,S,-0.8401815999999999,-0.1585792,-0.5241592,0.466808,-0.5313003000000001,-0.1147487,1.002894,0.12,-999.0,0.0,18.67829,120.0,12.0
3196,877.5S120T12,S,-0.8059073,0.3323417,-0.4944548,0.446144,-0.51069,-0.1273854,1.002209,0.14,40.39458,0.03180362,18.931420000000006,120.0,12.0
3197,877.52S120T12,S,-0.8059073,0.3323417,-0.4944548,0.4300259,-0.5040432,-0.1372745,1.002209,0.16,32.290890000000005,0.05184779,18.931420000000006,120.0,12.0
3198,877.54S120T12,S,-0.6868651,0.7556558000000001,-0.4140235,0.4308571,-0.4806358,-0.1361494,1.1019139999999998,0.18,50.45032,0.07529698,18.14177,120.0,12.0
3199,877.56S120T12,S,-0.5059619000000001,1.092193,-0.3223144,0.4220835,-0.4432875,-0.1418991,1.246101,0.2,59.27008000000001,0.1140905,13.73015,120.0,12.0
3200,877.58S120T12,S,-0.29980559999999995,1.314138,-0.2473128,0.418998,-0.4028729,-0.1457875,1.3704040000000002,0.22,66.06625,0.15480870000000002,8.72758,120.0,12.0
3201,877.6S120T12,S,-0.29980559999999995,1.314138,-0.2473128,0.4130019,-0.3765901,-0.15073370000000005,1.3704040000000002,0.24,67.29569000000001,0.1822168,8.72758,120.0,12.0
3202,877.62S120T12,S,-0.1582259,1.370499,-0.216179,0.4182271,-0.3656037,-0.14993199999999998,1.3964370000000002,0.26,70.09947,0.1944089,5.603596,120.0,12.0
3203,877.64S120T12,S,-0.03385936,1.311031,-0.1966885,0.4203429,-0.332273,-0.15376629999999994,1.326135,0.28,73.04590999999998,0.22802600000000006,6.507128,120.0,12.0
3204,877.66S120T12,S,0.044176,1.121561,-0.1599654,0.4231504,-0.3067197,-0.156642,1.133772,0.3,74.92142,0.2538935,9.989541,120.0,12.0
3205,877.68S120T12,S,0.08346804,0.8664921,-0.09381264,0.4261406,-0.2900056,-0.1572303,0.8755434000000001,0.32,76.3027,0.2708831,12.11019,120.0,12.0
3206,877.7S120T12,S,0.09527231,0.5591398,-0.004235508,0.4289508,-0.2828971,-0.15495870000000006,0.5672144,0.34,77.46544,0.2788573,12.24362,120.0,12.0
3207,877.72S120T12,S,0.09527231,0.5591398,-0.004235508,0.4308562,-0.2717143,-0.1550434,0.5672144,0.36,78.24834,0.29020159999999995,12.24362,120.0,12.0
3208,877.74S120T12,S,0.08695378,0.2570122,0.07516216,0.4309047,-0.2832825,-0.15095179999999994,0.2815414,0.38,78.38302,0.3024721,12.1071,120.0,12.0
3209,877.76S120T12,S,0.0749355,-0.02566888,0.1450162,0.4322626,-0.2903951,-0.1454542,0.165239,0.4,79.13942,0.3115636,12.15583,120.0,12.0
3210,877.78S120T12,S,0.05965139,-0.3244155,0.2021658,0.4332113,-0.3057858,-0.1386994,0.3868781,0.42,79.63193000000003,0.3283982,11.15313,120.0,12.0
3211,877.8S120T12,S,0.05965139,-0.3244155,0.2021658,0.4344043,-0.3122741,-0.134656,0.3868781,0.44,80.14976,0.3361357,11.15313,120.0,12.0
3212,877.82S120T12,S,0.04202246,-0.5474339,0.2150768,0.4337812,-0.32561540000000005,-0.13272520000000002,0.5896676,0.46,79.63991,0.3496305,8.984977,120.0,12.0
3213,877.84S120T12,S,0.02551183,-0.7399826999999999,0.1904056,0.4339126,-0.3500871,-0.12843179999999998,0.7645126999999999,0.48,78.87713000000002,0.3744763,7.463266,120.0,12.0
3214,877.86S120T12,S,0.013341,-0.918768,0.1480858,0.4337774,-0.3787748,-0.1257352,0.9307212,0.5,77.14397,0.4032908,6.961223,120.0,12.0
3215,877.88S120T12,S,0.01399737,-1.086876,0.1050775,0.4341005,-0.4114462,-0.12425139999999997,1.092033,0.52,74.13596,0.4359975,6.332078,120.0,12.0
3216,877.9S120T12,S,0.02465098,-1.207776,0.05197943,0.435227,-0.446216,-0.1244739,1.209145,0.54,68.77515,0.4707862,4.448253,120.0,12.0
3217,877.92S120T12,S,0.02465098,-1.207776,0.05197943,0.43572,-0.4703715,-0.1234343,1.209145,0.56,62.08653,0.4949691,4.448253,120.0,12.0
3218,877.94S120T12,S,0.03359218,-1.259773,-0.01617352,0.4364661,-0.4804679,-0.12707000000000002,1.260324,0.58,57.20881,0.505726,3.145614,120.0,12.0
3219,S12012Interp,S,0.045642455,-1.283204,-0.04189812500000001,0.43755585,-0.51069,-0.12881245000000002,1.2849895,0.59,41.653594999999996,0.52335245,3.0622815,120.0,12.0
3220,877.96S120T12,S,0.05769273,-1.306635,-0.06762273,0.4386456,-0.5154803,-0.1305549,1.309655,0.6,26.09838,0.5409789,2.978949,120.0,12.0
3221,877.98S120T12,S,0.08318128,-1.298201,-0.116305,0.4417479,-0.5492933000000001,-0.1353373,1.306052,0.62,29.02036,0.5752689999999999,4.177102,120.0,12.0
3222,879.4S120T13,S,-0.2420208,-0.8583337,-0.1246395,0.5558811,-0.4675426,-0.06475542,0.9004698,0.0,-999.0,0.0,6.209637,120.0,13.0
3223,879.42S120T13,S,-0.251598,-0.8624601000000001,-0.131272,0.5504981,-0.4850077,-0.06766618,0.9079489,0.02,-999.0,0.0,6.358827,120.0,13.0
3224,879.44S120T13,S,-0.37051,-0.8834453000000001,-0.208743,0.5433034999999999,-0.4912085,-0.07269122,0.9804728,0.04,-999.0,0.0,6.675578999999999,120.0,13.0
3225,879.46S120T13,S,-0.5111763,-0.8304060999999999,-0.3022061,0.5265726,-0.5115728,-0.08356659,1.020884,0.06,-999.0,0.0,7.243983999999998,120.0,13.0
3226,879.48S120T13,S,-0.6157449,-0.6859558000000001,-0.375416,0.507938,-0.5258901999999999,-0.09583145,0.9952961,0.08,-999.0,0.0,9.946897,120.0,13.0
3227,879.5S120T13,S,-0.6837966,-0.3714348,-0.4219349,0.4883906,-0.5280077,-0.1086897,0.8851953000000001,0.1,-999.0,0.0,16.65762,120.0,13.0
3228,879.52S120T13,S,-0.6837966,-0.3714348,-0.4219349,0.4747147,-0.5354365,-0.1171284,0.8851953000000001,0.12,-999.0,0.0,16.65762,120.0,13.0
3229,879.54S120T13,S,-0.7016843,0.10396,-0.417409,0.4695932,-0.5135037,-0.1198635,0.8230424999999999,0.14,-999.0,0.0226882,22.37416,120.0,13.0
3230,879.56S120T13,S,-0.6314427,0.619976,-0.362202,0.4547102,-0.4833978,-0.1278771,0.9561801,0.16,60.68744,0.05721487,20.29731,120.0,13.0
3231,879.58S120T13,S,-0.4760631,1.046677,-0.2821127,0.446143,-0.4441927,-0.1325704,1.183958,0.18,68.95272,0.09761859,14.87206,120.0,13.0
3232,879.6S120T13,S,-0.3161325,1.296034,-0.2269773,0.4419901,-0.4033529000000001,-0.1362585,1.353204,0.2,73.75053,0.1388344,9.87994,120.0,13.0
3233,879.62S120T13,S,-0.3033653,1.310768,-0.2238379,0.4363767,-0.3764273,-0.1405708,1.363908,0.22,74.0632,0.16667479999999998,9.442097,120.0,13.0
3234,879.64S120T13,S,-0.1663508,1.41028,-0.2052592,0.4414571,-0.3627961,-0.1401873,1.434814,0.24,77.03062,0.1812271,5.1077010000000005,120.0,13.0
3235,879.66S120T13,S,-0.06007905,1.369307,-0.1984743,0.4424961,-0.3274315,-0.144483,1.3849200000000002,0.26,78.8688,0.2168668,5.998428,120.0,13.0
