,ID,GestureSize,Velocity_X,Velocity_Y,Velocity_Z,Position_X,Position_Y,Position_z,VelocityMagnitude,TimeRelativeToPrep,AngleToBP1,DistanceCoveredSoFar,Acceleration,BPM,Trial
881,793.98S100T2,S,0.02942315,0.8104211,-0.2510684,0.4204632,-0.2240341,-0.2258492,0.8489308,0.36,66.60041,0.3497441,12.31081,100,2.0
882,794S100T2,S,0.0425262,0.5386238,-0.1162458,0.4216902,-0.2163908,-0.2255444,0.5526637,0.38,67.30336,0.3574913,12.98352,100,2.0
883,794.02S100T2,S,0.0425262,0.5386238,-0.1162458,0.4225407,-0.2056183,-0.2278693,0.5526637,0.4,67.85178,0.3685446,12.98352,100,2.0
884,794.04S100T2,S,0.03973602,0.2521513,0.03952159,0.4225841,-0.2169491,-0.2206148,0.2583044,0.42,67.90302,0.3819988,11.58881,100,2.0
885,794.06S100T2,S,0.03221726,0.02337252,0.1444558,0.4231425,-0.2222857,-0.2142745,0.1498389,0.44,68.29087,0.3903049,9.722779,100,2.0
886,794.08S100T2,S,0.0235666,-0.2150578,0.2360773,0.4235213,-0.2338628,-0.206052,0.3202152,0.46,68.41255,0.4045099,10.29272,100,2.0
887,794.1S100T2,S,0.01354617,-0.4463033,0.317729,0.4236585,-0.2514448,-0.1959182,0.5480163,0.48,68.19418,0.4248038,9.696353,100,2.0
888,794.12S100T2,S,0.01354617,-0.4463033,0.317729,0.4239295,-0.2603709,-0.1895636,0.5480163,0.5,68.16901,0.4357641,9.696353,100,2.0
889,794.14S100T2,S,0.01433149,-0.6703926,0.3682968,0.4240851,-0.2749638,-0.1852584,0.7650321,0.52,67.43117,0.4509796,8.042401,100,2.0
890,794.16S100T2,S,0.02798686,-0.8627092,0.3793735,0.4251886,-0.3023926,-0.1754306,0.9428546,0.54,66.03021,0.4801368,6.976501,100,2.0
891,794.18S100T2,S,0.05163743,-1.038701,0.3649891,0.4271923,-0.3336525,-0.1666657,1.102172,0.56,63.7602,0.512664,6.663418,100,2.0
892,794.2S100T2,S,0.05163743,-1.038701,0.3649891,0.428225,-0.3544265,-0.1593659,1.102172,0.58,61.77037,0.5347075,6.663418,100,2.0
893,794.22S100T2,S,0.07164045,-1.180506,0.3247317,0.4296701,-0.3677707,-0.1595758,1.226449,0.6,60.11518,0.5481313,5.52323,100,2.0
894,794.24S100T2,S,0.08627169,-1.268198,0.248044,0.4324537,-0.403081,-0.1555063,1.295104,0.62,54.39711,0.5837842,4.551094,100,2.0
895,794.26S100T2,S,0.09966765,-1.322827,0.1457503,0.4354905,-0.4390453,-0.1547514,1.33456,0.64,45.25636,0.6198843,4.31898,100,2.0
896,794.28S100T2,S,0.1110885,-1.3099,0.05231476,0.4387573,-0.4727712,-0.1561296,1.315642,0.66,31.68924,0.6537961,4.656284,100,2.0
897,794.3S100T2,S,0.1106255,-1.246246,-0.04097362,0.4417088,-0.5035856,-0.1602045,1.251817,0.68,12.99476,0.6850187,5.07174,100,2.0
898,794.32S100T2,S,0.1101738,-1.239042,-0.04801092,0.4439068,-0.5281836,-0.1614885,1.244857,0.7,5.249155,0.709748,5.117775,100,2.0
899,796.12S100T3,S,-0.4530858,-0.7534959,-0.1460914,0.5860616,-0.4861967,-0.1122195,0.891283,0,-999,0,6.129701,100,3.0
900,796.14S100T3,S,-0.5933031,-0.7201211,-0.1959258,0.5672792,-0.5042496,-0.1190632,0.9533991,0.02,-999,0,6.103134,100,3.0
901,796.16S100T3,S,-0.6945713,-0.5827932,-0.2350458,0.5469214,-0.5163485,-0.1266205,0.9366556,0.04,-999,0,9.25786,100,3.0
902,796.18S100T3,S,-0.7754591,-0.3157795,-0.2708837,0.5249497,-0.5184823,-0.1349294,0.8800178,0.06,-999,0,15.25443,100,3.0
903,796.2S100T3,S,-0.8385969,0.1757852,-0.305688,0.5014784,-0.5027646,-0.1439486,0.9097199,0.08,-999,0.02965287,22.79,100,3.0
904,796.22S100T3,S,-0.8385969,0.1757852,-0.305688,0.4847064,-0.499249,-0.1500623,0.9097199,0.1,11.14131,0.04784726,22.79,100,3.0
905,796.24S100T3,S,-0.8407159,0.7439269,-0.3333716,0.4790615,-0.4699691,-0.1529124,1.171054,0.12,53.64117,0.0778022,19.2915,100,3.0
906,796.26S100T3,S,-0.7652591,1.138619,-0.3649102,0.4604865,-0.4307576,-0.1623082,1.41959,0.14,58.04547,0.1221966,14.08936,100,3.0
907,796.28S100T3,S,-0.6243276,1.388003,-0.3971672,0.447229,-0.3880737,-0.1725014,1.57292,0.16,61.8746,0.1680395,9.874459,100,3.0
908,796.3S100T3,S,-0.4318998,1.501257,-0.4252641,0.4403451,-0.34554,-0.1833883,1.618999,0.18,65.16895,0.2124807,8.853457,100,3.0
909,796.32S100T3,S,-0.4146035,1.505113,-0.4263598,0.4326479,-0.3151357,-0.191917,1.618346,0.2,65.90867,0.2449832,8.614215,100,3.0
910,796.34S100T3,S,-0.2389189,1.487253,-0.4416645,0.4389039,-0.3063908,-0.1943624,1.569736,0.22,67.74562,0.25601,7.501728,100,3.0
911,796.36S100T3,S,-0.08280696,1.342404,-0.4221567,0.4404249,-0.2741232,-0.2042095,1.409653,0.24,69.43441,0.2897809,9.175407,100,3.0
912,796.38S100T3,S,0.004163547,1.135085,-0.3688416,0.442502,-0.2489194,-0.2121097,1.193516,0.26,70.45133,0.3162754,10.19856,100,3.0
913,796.4S100T3,S,0.05514818,0.8932953,-0.289329,0.4450338,-0.2312902,-0.217485,0.9406003,0.28,71.14626,0.334879,11.52194,100,3.0
914,796.42S100T3,S,0.05514818,0.8932953,-0.289329,0.4461368,-0.2134243,-0.2232716,0.9406003,0.3,71.5163,0.353691,11.52194,100,3.0
915,796.44S100T3,S,0.07188523,0.6137813,-0.1692999,0.4472909,-0.2221669,-0.2187612,0.6407475,0.32,71.77799,0.363596,11.73081,100,3.0
916,796.48S100T3,S,0.06610011,0.1185722,0.06098478,0.4505467,-0.2220492,-0.2128534,0.1488211,0.36,73.02584,0.3703426,10.8002,100,3.0
917,796.5S100T3,S,0.0521857,-0.1152995,0.1679146,0.4515337,-0.2310641,-0.2058851,0.210268,0.38,73.6778,0.3817793,10.50735,100,3.0
918,796.54S100T3,S,0.04704024,-0.3632507,0.2682281,0.4526647,-0.2470927,-0.196494,0.4539936,0.42,74.3303,0.4003908,10.13081,100,3.0
919,796.56S100T3,S,0.03900865,-0.5863262,0.3325268,0.45351,-0.2684417,-0.1864385,0.6751846,0.44,74.70515,0.4240045,8.671423,100,3.0
920,796.58S100T3,S,0.03477215,-0.7786793,0.3388794,0.4543111,-0.2941592,-0.1777412,0.8499352,0.46,74.45618,0.4511646,6.360781,100,3.0
921,796.6S100T3,S,0.04351236,-0.9250633,0.3156329,0.4556668,-0.3219994,-0.1705628,0.9783964,0.48,73.66444,0.4799474,6.298437,100,3.0
922,796.62S100T3,S,0.04351236,-0.9250633,0.3156329,0.4565371,-0.3405007,-0.1642501,0.9783964,0.5,73.09534,0.4995153,6.298437,100,3.0
923,796.64S100T3,S,0.05636859,-1.083338,0.2855521,0.4575042,-0.3542996,-0.1643695,1.121757,0.52,71.91444,0.5133486,5.858612,100,3.0
924,796.66S100T3,S,0.05495109,-1.187358,0.2245674,0.4589503,-0.3879872,-0.1605664,1.209657,0.54,68.30688,0.547281,4.332808,100,3.0
925,796.68S100T3,S,0.05408978,-1.221933,0.1306377,0.4603525,-0.420747,-0.160155,1.230086,0.56,61.67727,0.5800734,3.862677,100,3.0
926,796.7S100T3,S,0.03803051,-1.217754,0.03666631,0.4609878,-0.4520617,-0.1620979,1.218899,0.58,48.8096,0.6114547,3.784355,100,3.0
927,796.72S100T3,S,0.03803051,-1.217754,0.03666631,0.4617485,-0.4764168,-0.1613646,1.218899,0.6,31.27369,0.6358327,3.784355,100,3.0
928,796.74S100T3,S,0.03707777,-1.200762,-0.04248804,0.4619754,-0.4826963,-0.1657955,1.202086,0.62,23.9682,0.6435215,3.01313,100,3.0
929,796.76S100T3,S,0.031159,-1.137596,-0.1007942,0.4627467,-0.5107021,-0.1704446,1.142478,0.64,9.600379,0.6719211,4.911321,100,3.0
930,798.56S100T4,S,-0.8574435,0.359631,-0.3346448,0.5053964,-0.5060505,-0.162219,0.9881958,0,-999,0,20.35809,100,4.0
931,798.58S100T4,S,-0.7944258,0.8327517,-0.3310589,0.4859068,-0.4731266,-0.1701324,1.197576,0.02,-999,0,15.61985,100,4.0
932,798.6S100T4,S,-0.7944258,0.8327517,-0.3310589,0.4700183,-0.4564716,-0.1767536,1.197576,0.04,-999,0,15.61985,100,4.0
933,798.62S100T4,S,-0.6739121,1.126806,-0.3211451,0.4708592,-0.4364806,-0.177446,1.35166,0.06,-999,0,10.96669,100,4.0
934,798.64S100T4,S,-0.5288128,1.300513,-0.3228141,0.4604037,-0.3980443,-0.1849165,1.440551,0.08,-999,0,7.764049,100,4.0
935,798.66S100T4,S,-0.3749202,1.366791,-0.3377672,0.4541082,-0.3601074,-0.1930907,1.456973,0.1,-999,0,5.874696,100,4.0
936,798.68S100T4,S,-0.2456092,1.324505,-0.3449288,0.450724,-0.3261451,-0.2014371,1.390544,0.12,-999,0,5.975255,100,4.0
937,798.7S100T4,S,-0.1433287,1.197003,-0.334561,0.449328,-0.2972864,-0.2093015,1.251116,0.14,-999,0,6.904163,100,4.0
938,798.72S100T4,S,-0.1433287,1.197003,-0.334561,0.4464614,-0.2733464,-0.2159928,1.251116,0.16,-999,0,6.904163,100,4.0
939,798.76S100T4,S,-0.03308179,0.8451938,-0.2622961,0.4487727,-0.2557829,-0.2219851,0.8855768,0.2,-999,0,9.218744,100,4.0
940,798.78S100T4,S,-0.001509478,0.6300153,-0.1827231,0.4494367,-0.2447333,-0.2246209,0.6559796,0.22,-999,0,10.14008,100,4.0
941,798.82S100T4,S,0.01773374,0.3943239,-0.07990455,0.4507565,-0.2326893,-0.2255699,0.4027289,0.26,-999,0,9.184495,100,4.0
942,798.84S100T4,S,0.02720959,0.1667635,0.0114524,0.4512604,-0.2417517,-0.2215442,0.1693564,0.28,-999,0,9.037305,100,4.0
943,798.86S100T4,S,0.02650779,-0.01910731,0.09284218,0.4519677,-0.2468103,-0.2172203,0.09842471,0.3,-999,0,9.280123,100,4.0
944,798.88S100T4,S,0.02816299,-0.2369561,0.1815591,0.4527538,-0.258672,-0.2103515,0.2998417,0.32,-999,0,8.743612,100,4.0
945,798.9S100T4,S,0.03130511,-0.4294386,0.2407741,0.4536529,-0.2748967,-0.2027735,0.4933251,0.34,-999,0,7.95688,100,4.0
946,798.92S100T4,S,0.03151917,-0.4448982,0.2444663,0.4542947,-0.2844308,-0.1977465,0.5086174,0.36,-999,0,7.855282,100,4.0
947,798.94S100T4,S,0.0373832,-0.6206846,0.2742342,0.454818,-0.2962156,-0.1949694,0.6795964,0.38,-999,0,7.052648,100,4.0
948,798.96S100T4,S,0.03971095,-0.7814887,0.2815531,0.4559799,-0.3208452,-0.1876972,0.8316091,0.4,-999,0,6.357133,100,4.0
949,798.98S100T4,S,0.04152929,-0.9339432,0.2638116,0.4572003,-0.3491508,-0.1815742,0.9713758,0.42,-999,0,5.87083,100,4.0
950,799S100T4,S,0.03908468,-1.075635,0.23957,0.4582837,-0.3807481,-0.1762907,1.102684,0.44,-999,0,5.994707,100,4.0
951,799.02S100T4,S,0.03880757,-1.087276,0.2369358,0.4590671,-0.4030337,-0.1716715,1.113469,0.46,-999,0,5.809348,100,4.0
952,799.04S100T4,S,0.03489034,-1.184726,0.1776329,0.4592618,-0.4147239,-0.1737033,1.198476,0.48,-999,0,3.92557,100,4.0
953,799.06S100T4,S,0.03724186,-1.209457,0.09058655,0.4604317,-0.4472089,-0.1741499,1.213416,0.5,-999,0,3.114104,100,4.0
954,799.08S100T4,S,0.04276466,-1.207084,0.02942386,0.4617962,-0.4782525,-0.1755494,1.208199,0.52,-999,0,2.902929,100,4.0
955,799.1S100T4,S,0.04915256,-1.14785,-0.03410297,0.4633533,-0.5066428,-0.1788537,1.149408,0.54,-999,0,4.073264,100,4.0
956,799.12S100T4,S,0.04915256,-1.14785,-0.03410297,0.4643363,-0.5295997,-0.1795357,1.149408,0.56,-999,0,4.073264,100,4.0
957,799.16S100T4,S,0.0194065,-0.6691145,-0.1215864,0.4648038,-0.5394093,-0.1879232,0.6803485,0.6,-999,0,16.88328,100,4.0
958,799.18S100T4,S,-0.02749608,-0.2196454,-0.1356509,0.4629874,-0.5342444,-0.1921972,0.2596176,0.62,-999,0,20.29688,100,4.0
959,799.2S100T4,S,-0.07498218,0.2559166,-0.1221004,0.4597308,-0.5153689,-0.1950123,0.2932988,0.64,77.15302,0.01936011,18.32038,100,4.0
960,799.22S100T4,S,-0.07498218,0.2559166,-0.1221004,0.4582311,-0.5102506,-0.1974543,0.2932988,0.66,73.53935,0.02522607,18.32038,100,4.0
961,799.24S100T4,S,-0.1073758,0.6607314,-0.09475637,0.4559236,-0.4875256,-0.1963155,0.6760727,0.68,80.07273,0.04809622,12.91944,100,4.0
962,799.26S100T4,S,-0.1169969,0.9173675,-0.08167683,0.452374,-0.4568563,-0.1974842,0.9283978,0.7,81.28895,0.07899242,7.835008,100,4.0
963,799.28S100T4,S,-0.0850227,1.036551,-0.07921849,0.4506002,-0.4264197,-0.1987917,1.043045,0.72,82.58471,0.1095086,2.24888,100,4.0
964,799.3S100T4,S,-0.04403621,1.038844,-0.08101395,0.4503329,-0.3989541,-0.2001968,1.042928,0.74,83.68543,0.1370115,2.195413,100,4.0
965,799.32S100T4,S,-0.04403621,1.038844,-0.08101395,0.4494522,-0.3781772,-0.2018171,1.042928,0.76,83.92656,0.1578701,2.195413,100,4.0
966,799.36S100T4,S,0.01544813,0.8774067,-0.1134961,0.4520298,-0.3538138,-0.2048132,0.8848517,0.8,84.70876,0.182552,6.463276,100,4.0
967,799.38S100T4,S,0.002621203,0.6561421,-0.08392972,0.4516834,-0.3416556,-0.2059719,0.6614934,0.82,84.71378,0.1947702,13.1956,100,4.0
968,800.92S100T5,S,-0.8144593,-0.4303522,-0.1375838,0.570507,-0.5310766,-0.1465395,0.9313841,0,-999,0,16.10108,100,5.0
969,800.94S100T5,S,-0.9043692,0.03280687,-0.1412387,0.5448449,-0.5199235,-0.1509682,0.9159194,0.02,-999,0.02832931,22.91826,100,5.0
970,800.96S100T5,S,-0.917612,0.6221906,-0.1406808,0.5202895,-0.4898007,-0.1545576,1.117553,0.04,50.51698,0.06735795,21.09982,100,5.0
971,800.98S100T5,S,-0.8673732,1.070541,-0.16848,0.4986468,-0.450894,-0.1588562,1.388085,0.06,55.82598,0.1120862,16.24796,100,5.0
972,801S100T5,S,-0.8608113,1.102058,-0.1725035,0.4815889,-0.4276107,-0.1623978,1.409001,0.08,55.14929,0.1411659,15.90072,100,5.0
973,801.02S100T5,S,-0.7552639,1.41333,-0.2371035,0.4813744,-0.4054283,-0.165564,1.61992,0.1,60.36794,0.1635741,11.84805,100,5.0
974,801.04S100T5,S,-0.6187561,1.593268,-0.3319507,0.4682673,-0.3590608,-0.1752689,1.741136,0.12,63.46074,0.2127262,8.788926,100,5.0
975,801.06S100T5,S,-0.4462982,1.637728,-0.4478757,0.4603402,-0.3140349,-0.1884903,1.755542,0.14,65.81609,0.2603179,8.308049,100,5.0
976,801.08S100T5,S,-0.2963241,1.518563,-0.5182718,0.4560744,-0.2761746,-0.2027659,1.631701,0.16,67.13714,0.3010044,9.91083,100,5.0
977,801.1S100T5,S,-0.1827023,1.289596,-0.5057169,0.4539373,-0.2471192,-0.2151705,1.397207,0.18,67.80656,0.3326692,11.30186,100,5.0
978,801.12S100T5,S,-0.1827023,1.289596,-0.5057169,0.4502833,-0.2213273,-0.2252848,1.397207,0.2,68.06118,0.3606133,11.30186,100,5.0
979,801.14S100T5,S,-0.09568787,1.016271,-0.4512832,0.453363,-0.226436,-0.2252516,1.116074,0.22,68.12323,0.3665787,11.58057,100,5.0
980,801.16S100T5,S,-0.03900021,0.7485184,-0.3596591,0.4535902,-0.2130292,-0.2322853,0.8313576,0.24,68.28377,0.3817202,12.42152,100,5.0
981,801.18S100T5,S,-0.01134612,0.4578401,-0.2197533,0.4537681,-0.2079121,-0.2346855,0.5079742,0.26,68.37245,0.3873751,12.70027,100,5.0
982,801.24S100T5,S,0.002581867,-0.06968244,0.09061491,0.4539966,-0.2180955,-0.2264087,0.1143388,0.32,68.63251,0.4004999,10.60567,100,5.0
983,801.26S100T5,S,0.00454199,-0.2792253,0.1873325,0.4541196,-0.2309446,-0.2191501,0.336275,0.34,68.55879,0.415258,8.818459,100,5.0
984,801.28S100T5,S,0.004522454,-0.4933282,0.2719491,0.4542266,-0.2493764,-0.2101336,0.5633377,0.36,68.19784,0.4357773,9.030997,100,5.0
985,801.3S100T5,S,0.004081234,-0.510254,0.2781813,0.4542955,-0.2602595,-0.2043335,0.5811718,0.38,67.96323,0.4481097,9.017343,100,5.0
986,801.32S100T5,S,-0.002551743,-0.6982135,0.3391195,0.4540783,-0.2729104,-0.1997941,0.7762156,0.4,67.35175,0.4615521,8.549376,100,5.0
987,801.34S100T5,S,-0.01328073,-0.8836008,0.3519598,0.4536067,-0.3012635,-0.190415,0.951211,0.42,65.55396,0.4914199,5.834439,100,5.0
988,801.36S100T5,S,-0.01699374,-1.010129,0.3105236,0.4531662,-0.3311798,-0.1836902,1.056917,0.44,62.7179,0.5220858,4.745195,100,5.0
989,801.38S100T5,S,-0.01722161,-1.128253,0.2740101,0.4528081,-0.3633358,-0.1779025,1.161177,0.46,58.51601,0.5547605,5.56551,100,5.0
990,801.4S100T5,S,-0.02021966,-1.254765,0.2295291,0.4522669,-0.3991836,-0.1735293,1.275746,0.48,51.71965,0.5908782,5.789026,100,5.0
991,801.42S100T5,S,-0.02021966,-1.254765,0.2295291,0.4518625,-0.4242789,-0.1689388,1.275746,0.5,45.28341,0.6163931,5.789026,100,5.0
992,801.44S100T5,S,-0.02694566,-1.38652,0.1611902,0.4515537,-0.4388635,-0.1716898,1.396118,0.52,40.30529,0.6312381,5.273137,100,5.0
993,801.46S100T5,S,-0.03412117,-1.442386,0.05477969,0.4505938,-0.4779714,-0.1736485,1.443829,0.54,23.40086,0.6704068,4.348359,100,5.0
994,801.48S100T5,S,-0.04110384,-1.485223,-0.04144492,0.4495822,-0.5174088,-0.1778335,1.48637,0.56,1.455487,0.7100785,4.357262,100,5.0
995,801.5S100T5,S,-0.02655237,-1.512493,-0.1429241,0.4495255,-0.5574328,-0.1849602,1.519463,0.58,20.33715,0.7507321,4.007232,100,5.0
996,805.56S100T6,S,-0.2377684,-1.087755,-0.1399657,0.6426934,-0.5127476,-0.1026281,1.122201,0,-999,0,3.955327,100,6.0
997,805.58S100T6,S,-0.3093395,-1.084888,-0.2047428,0.6329114,-0.5406053,-0.1102145,1.146557,0.02,-999,0,4.277593,100,6.0
998,805.6S100T6,S,-0.4011735,-1.027844,-0.2610303,0.6201532,-0.5657994,-0.119216,1.133816,0.04,-999,0,5.379725,100,6.0
999,805.62S100T6,S,-0.4011735,-1.027844,-0.2610303,0.6121297,-0.5863562,-0.1244366,1.133816,0.06,-999,0,5.379725,100,6.0
1000,805.64S100T6,S,-0.4940576,-0.9126878,-0.2970696,0.6049216,-0.5864211,-0.1286157,1.07951,0.08,-999,0,6.964829,100,6.0
1001,805.66S100T6,S,-0.5860299,-0.7245885,-0.3107225,0.5874594,-0.6003483,-0.137692,0.9823483,0.1,-999,0,11.13115,100,6.0
1002,805.68S100T6,S,-0.7005026,-0.3409978,-0.289294,0.566443,-0.5999618,-0.1454438,0.8310682,0.12,-999,0,18.11843,100,6.0
1003,805.7S100T6,S,-0.7005026,-0.3409978,-0.289294,0.552433,-0.6067817,-0.1512297,0.8310682,0.14,-999,0,18.11843,100,6.0
1004,805.72S100T6,S,-0.7936024,0.1610375,-0.2260334,0.5435649,-0.5841812,-0.1501168,0.8407312,0.16,-999,0.02430353,20.46008,100,6.0
1005,805.74S100T6,S,-0.8095579,0.6421269,-0.1724031,0.5220177,-0.5562317,-0.1530077,1.047585,0.18,52.12291,0.05971277,19.99083,100,6.0
1006,805.76S100T6,S,-0.7557183,1.105427,-0.1472619,0.5035595,-0.5161674,-0.1554092,1.347132,0.2,59.31852,0.1038899,18.53909,100,6.0
1007,805.78S100T6,S,-0.6362788,1.565178,-0.1878627,0.4893787,-0.4640943,-0.1598191,1.699978,0.22,65.37327,0.1580393,14.79516,100,6.0
1008,805.8S100T6,S,-0.6362788,1.565178,-0.1878627,0.4766532,-0.4327907,-0.1635764,1.699978,0.24,65.73254,0.1920388,14.79516,100,6.0
1009,805.82S100T6,S,-0.5153912,1.800227,-0.2686906,0.4786611,-0.4115124,-0.1674201,1.891729,0.26,68.74324,0.2137545,9.722636,100,6.0
1010,805.84S100T6,S,-0.383155,1.879518,-0.3719998,0.4718125,-0.3598078,-0.1781749,1.953914,0.28,71.04906,0.267008,5.889013,100,6.0
1011,805.86S100T6,S,-0.2688192,1.775442,-0.4418127,0.4673036,-0.3151991,-0.190235,1.849231,0.3,72.23686,0.3134377,8.002625,100,6.0
1012,805.88S100T6,S,-0.1830416,1.600213,-0.4632449,0.464504,-0.2776405,-0.2020511,1.675942,0.32,72.85075,0.3529105,10.15986,100,6.0
1013,805.9S100T6,S,-0.08502793,1.309168,-0.4288361,0.4646019,-0.2498784,-0.2119071,1.380235,0.34,73.30473,0.3823705,12.04718,100,6.0
1014,805.92S100T6,S,-0.08502793,1.309168,-0.4288361,0.4629013,-0.223695,-0.2204839,1.380235,0.36,73.46176,0.4099752,12.04718,100,6.0
1015,805.94S100T6,S,-0.02788614,1.019557,-0.3416436,0.4651238,-0.2298578,-0.2184592,1.075637,0.38,73.63663,0.4168321,13.95826,100,6.0
1016,805.96S100T6,S,0.01055379,0.7158275,-0.1989408,0.4659789,-0.2183876,-0.2200484,0.7430329,0.4,74.06351,0.4284434,14.03048,100,6.0
1017,806S100T6,S,0.05934206,0.1742857,0.07428128,0.469405,-0.2166989,-0.2124049,0.1985313,0.44,75.23575,0.4369881,10.91487,100,6.0
1018,806.04S100T6,S,0.07281483,-0.09031642,0.2064326,0.4715618,-0.2255875,-0.2039533,0.2367984,0.48,75.92528,0.4494415,11.94253,100,6.0
1019,806.06S100T6,S,0.08029829,-0.3451556,0.3301304,0.4738795,-0.2410324,-0.1924434,0.4843205,0.5,76.63426,0.4688424,11.57145,100,6.0
1020,806.08S100T6,S,0.09381147,-0.6050901,0.42502,0.4767475,-0.2635996,-0.1791619,0.7453701,0.52,77.19611,0.4951845,9.637508,100,6.0
1021,806.1S100T6,S,0.09381147,-0.6050901,0.42502,0.4786237,-0.2757014,-0.1706615,0.7453701,0.54,77.54868,0.5100918,9.637508,100,6.0
1022,806.12S100T6,S,0.1184498,-0.8540385,0.4711149,0.4804532,-0.2918697,-0.166164,0.982528,0.56,77.44098,0.5269734,8.908385,100,6.0
1023,806.14S100T6,S,0.1448454,-1.048221,0.4819354,0.484863,-0.3235324,-0.153837,1.162759,0.58,77.28329,0.561236,8.899562,100,6.0
1024,806.16S100T6,S,0.1656937,-1.247542,0.4565443,0.4899774,-0.3611484,-0.1429764,1.338749,0.6,76.37482,0.6007211,7.665519,100,6.0
1025,806.18S100T6,S,0.1715577,-1.386385,0.37031,0.4948356,-0.4011101,-0.1361341,1.445207,0.62,74.52161,0.6415544,6.26556,100,6.0
1026,806.2S100T6,S,0.1722243,-1.474026,0.2392495,0.499496,-0.4419703,-0.1340445,1.503214,0.64,71.74488,0.6827326,6.141206,100,6.0
1027,806.22S100T6,S,0.1722243,-1.474026,0.2392495,0.5029405,-0.4714508,-0.1292595,1.503214,0.66,67.94771,0.7127969,6.141206,100,6.0
1028,806.24S100T6,S,0.1508197,-1.50444,0.08560214,0.5031205,-0.481969,-0.1364339,1.514402,0.68,67.32865,0.7255301,6.101098,100,6.0
1029,806.26S100T6,S,0.1202982,-1.502062,-0.05124884,0.5057082,-0.5208145,-0.1419427,1.507743,0.7,58.56713,0.7648495,5.844935,100,6.0
1030,806.28S100T6,S,0.08394552,-1.441806,-0.172953,0.5070197,-0.5566434,-0.1504469,1.454566,0.72,36.99794,0.8016972,6.148064,100,6.0
1031,806.3S100T6,S,0.06251276,-1.317044,-0.2695132,0.5080919,-0.5873815,-0.1608533,1.34579,0.74,4.935108,0.8341668,6.128535,100,6.0
1032,807.98S100T7,S,-0.3772099,-1.114934,-0.1708128,0.658209,-0.5428674,-0.124511,1.189345,0,-999,0,6.81782,100,7.0
1033,808S100T7,S,-0.5181161,-1.005195,-0.2296991,0.6408681,-0.5660568,-0.1328692,1.15396,0.02,-999,0,7.734012,100,7.0
1034,808.02S100T7,S,-0.5181161,-1.005195,-0.2296991,0.6305057,-0.5861607,-0.1374632,1.15396,0.04,-999,0,7.734012,100,7.0
1035,808.04S100T7,S,-0.6381859,-0.8482846,-0.2587173,0.6211058,-0.5837997,-0.141135,1.092613,0.06,-999,0,9.249066,100,7.0
1036,808.06S100T7,S,-0.7484813,-0.5906302,-0.2497973,0.5985435,-0.5923361,-0.1482914,0.9856302,0.08,-999,0,13.00323,100,7.0
1037,808.08S100T7,S,-0.8187917,-0.2424443,-0.2046983,0.5752373,-0.5892499,-0.1530684,0.8781233,0.1,-999,0,17.43408,100,7.0
1038,808.1S100T7,S,-0.8535531,0.3265442,-0.1244294,0.5519418,-0.566635,-0.1544937,0.9223159,0.12,44.09722,0.03249845,20.5344,100,7.0
1039,808.12S100T7,S,-0.8535531,0.3265442,-0.1244294,0.5348707,-0.5601041,-0.1569823,0.9223159,0.14,35.70324,0.05094477,20.5344,100,7.0
1040,808.14S100T7,S,-0.8316063,0.7744792,-0.08023523,0.5307824,-0.5356197,-0.1551962,1.139221,0.16,50.31196,0.07583231,20.22714,100,7.0
1041,808.16S100T7,S,-0.7564622,1.264667,-0.08166487,0.5126758,-0.4899288,-0.1564634,1.475902,0.18,57.75557,0.1249965,17.42221,100,7.0
1042,808.18S100T7,S,-0.641713,1.608751,-0.1477595,0.498768,-0.4390535,-0.160867,1.738306,0.2,62.89803,0.177922,13.05444,100,7.0
1043,808.2S100T7,S,-0.5029733,1.817625,-0.2587114,0.4890279,-0.3857462,-0.1690626,1.903595,0.22,66.69098,0.232728,8.196689,100,7.0
1044,808.22S100T7,S,-0.5029733,1.817625,-0.2587114,0.4789684,-0.3493938,-0.1742368,1.903595,0.24,67.65982,0.2707999,8.196689,100,7.0
1045,808.24S100T7,S,-0.3671515,1.842262,-0.3822904,0.4826207,-0.3362449,-0.180912,1.916997,0.26,69.08059,0.2859917,7.235258,100,7.0
1046,808.26S100T7,S,-0.2597034,1.718121,-0.4542924,0.4784859,-0.294159,-0.1938048,1.796042,0.28,70.41717,0.330202,9.776275,100,7.0
1047,808.28S100T7,S,-0.1564964,1.453807,-0.4620151,0.4769134,-0.2624661,-0.205578,1.533461,0.3,71.16537,0.3640475,11.8402,100,7.0
1048,808.3S100T7,S,-0.07650223,1.157078,-0.4152544,0.4767706,-0.2395605,-0.2148275,1.231713,0.32,71.6139,0.3887506,12.16235,100,7.0
1049,808.32S100T7,S,-0.07650223,1.157078,-0.4152544,0.4752405,-0.2164189,-0.2231326,1.231713,0.34,71.86671,0.4133848,12.16235,100,7.0
1050,808.34S100T7,S,-0.01305707,0.8535866,-0.3272049,0.477835,-0.2243333,-0.2211192,0.9142448,0.36,71.96436,0.4219535,12.99531,100,7.0
1051,808.36S100T7,S,0.02802243,0.5396677,-0.191382,0.4794191,-0.2174755,-0.2229099,0.5732831,0.38,72.3109,0.4292161,13.54309,100,7.0
1052,808.4S100T7,S,0.05636728,0.02431945,0.06240414,0.4826043,-0.2229382,-0.2163571,0.08753847,0.42,72.97196,0.4383224,11.42692,100,7.0
