,Trial,BPM,GestureSize,MedianVelocityRegionOne,MedianVelocityRegionTwo,RegionOneDistance,RegionTwoDistance,TotalRegionDistance,MaxAngleRegionOne,MaxAngleRegionTwo,MinAngleRegionTwo,TimeDiffRegionOneToPlane,TimeDiffRegionTwoToPlane,TimeEndRegionOne,TimeEndRegionTwo,TimeStartRegionOne,TimeStartRegionTwo,TimeDifferenceBetweenCollisions
134,17.0,80.0,M,1.4891905,0.7558208000000001,0.4826937,0.23221119999999995,0.7149049,69.32639,71.83084000000002,67.80269,0.37,0.11,0.46,0.72,0.18,0.48,0.6499999999999999
135,18.0,80.0,M,1.345121,0.7022188,0.4642431,0.20808259999999995,0.6723256999999999,72.51018,73.22598,69.55224,0.31000000000000005,0.11,0.58,0.78,0.24,0.6,0.65
136,19.0,80.0,M,1.5940725,0.6992602,0.4584431,0.2118092000000001,0.6702523,77.1881,77.65415,75.86279,0.35,0.13,0.52,0.74,0.24,0.56,0.63
137,20.0,80.0,M,1.1883780000000002,0.6988281999999999,0.4854663,0.20879270000000003,0.694259,74.95297,76.13884,73.65035,0.31000000000000005,0.13,0.58,0.76,0.22,0.6,0.67
138,21.0,80.0,M,1.237755,0.4196883,0.348235,0.1257259,0.4739609,69.66894,69.54774,65.6917,0.27,0.13,0.4,0.54,0.12,0.42,0.55
139,22.0,80.0,M,1.41606,0.7407986999999999,0.4155801,0.17265609999999992,0.5882361999999999,83.55664,80.59966,78.40454,0.25,0.11,0.5,0.64,0.2,0.52,0.55
140,23.0,80.0,M,1.284532,0.845392,0.4400444000000001,0.15327579999999985,0.5933202,72.28777,73.24305,69.7262,0.24999999999999994,0.11,0.46,0.6,0.14,0.5,0.57
141,24.0,80.0,M,1.310876,0.7101613,0.4267118,0.16168820000000006,0.5884,73.35793000000002,73.93918000000002,72.18726,0.27,0.13,0.46,0.6,0.1,0.48,0.63
142,25.0,80.0,M,1.479982,0.6895544,0.3996184,0.17214739999999995,0.5717658,74.0816,75.85498,73.99306,0.24999999999999994,0.11,0.46,0.6,0.16,0.48,0.5499999999999999
143,26.0,80.0,M,1.40723,0.8450751,0.4325455,0.18418190000000007,0.6167274,73.59891,73.71725,69.10498,0.33,0.11,0.36,0.58,0.1,0.38,0.59
144,27.0,80.0,M,1.571968,0.9111068,0.438153,0.1827725000000001,0.6209255,70.99854,71.84338000000002,68.11997,0.30999999999999994,0.11,0.4,0.6,0.16,0.42,0.5499999999999999
145,28.0,80.0,M,1.4593600000000002,0.4619604000000001,0.4299324000000001,0.18841019999999986,0.6183426,77.8806,76.27199999999998,74.68401,0.27,0.11,0.48,0.64,0.18,0.5,0.5700000000000001
146,29.0,80.0,M,1.53505,0.5817468000000001,0.4094765,0.15658410000000006,0.5660606,73.47659,73.4151,69.52676,0.24999999999999994,0.11,0.46,0.6,0.18,0.48,0.53
147,30.0,80.0,M,1.354925,0.9500363000000002,0.4347239000000001,0.17124559999999986,0.6059694999999999,77.14559,77.42889,73.64994,0.23,0.11,0.48,0.6,0.14,0.5,0.57
148,31.0,80.0,M,1.5138655,0.7712386,0.4136684000000001,0.15199119999999985,0.5656595999999999,80.81844,81.21491999999998,79.50644,0.23,0.11,0.38,0.5,0.12,0.4,0.49
149,32.0,80.0,M,1.574106,0.6754433000000001,0.4317982,0.19993739999999996,0.6317356,72.5974,72.97251999999997,66.83475,0.27,0.11,0.38,0.54,0.1,0.42,0.55
150,33.0,80.0,M,1.5263665000000002,0.8931733000000001,0.4243537,0.18320679999999995,0.6075605,72.39153,74.00254,71.96252,0.30999999999999994,0.11,0.38,0.58,0.14,0.4,0.5499999999999999
151,34.0,80.0,M,1.632254,0.6773986,0.4728166,0.2240999,0.6969165,73.60117,75.47886,73.76158000000002,0.27,0.08999999999999997,0.46,0.64,0.2,0.5,0.53
152,35.0,80.0,M,1.32756,0.8475251,0.4274316,0.1576819000000001,0.5851135000000001,74.16011,76.23295999999998,74.88943,0.25,0.11,0.52,0.66,0.22,0.56,0.55
153,36.0,80.0,M,1.351609,0.509332,0.3830717,0.14039049999999995,0.5234622,70.43462,71.91781999999998,70.08941999999999,0.24999999999999994,0.11,0.44,0.58,0.18,0.48,0.51
154,37.0,80.0,M,1.265185,0.4931985,0.412236,0.14874880000000007,0.5609848000000001,74.14577,75.38928,73.44978,0.27,0.13,0.44,0.58,0.16,0.48,0.5499999999999999
155,38.0,80.0,M,1.2703955,0.8639064000000001,0.3994122000000001,0.18267879999999992,0.582091,76.98141,78.7907,74.83317,0.24999999999999994,0.08999999999999997,0.46,0.62,0.16,0.5,0.5499999999999999
156,39.0,80.0,M,1.29934,0.8339339,0.4082144,0.15033419999999992,0.5585486,72.42738,72.89823,70.5349,0.25,0.13,0.48,0.6,0.14,0.5,0.59
157,40.0,80.0,M,1.363796,0.5391188,0.3684962,0.14466099999999998,0.5131572,81.16839,76.62318,75.37718000000002,0.27,0.13,0.5,0.64,0.2,0.52,0.5700000000000001
158,1.0,100.0,M,1.7764185,1.061025,0.5619911999999999,0.23735610000000015,0.7993473000000001,80.79231,78.62232,75.75431999999998,0.29,0.11,0.42,0.6,0.14,0.46,0.57
159,2.0,100.0,M,1.6504470000000002,0.9162446,0.4875067,0.1948511,0.6823578,79.62014,81.17751,77.97343000000002,0.30999999999999994,0.11,0.38,0.58,0.12,0.44,0.57
160,3.0,100.0,M,1.910788,0.6650881999999999,0.4875841,0.17076049999999998,0.6583446,76.41554000000002,77.89303000000002,76.12763000000002,0.25,0.11,0.4,0.54,0.12,0.42,0.53
161,4.0,100.0,M,2.2609980000000003,1.094905,0.5311724,0.27271369999999995,0.8038860999999999,82.30558,88.2889,79.87788,0.33,0.11,0.44,0.66,0.24,0.46,0.53
162,5.0,100.0,M,1.533675,0.5277231,0.4740082000000001,0.19048069999999995,0.6644889,77.60501,79.07776,75.52135,0.27,0.11,0.38,0.54,0.12,0.4,0.53
163,6.0,100.0,M,1.6922104999999998,0.8197946,0.4792283,0.2022799,0.6815081999999999,77.27164,77.79749,72.86814,0.29,0.08999999999999997,0.46,0.66,0.22,0.52,0.53
164,7.0,100.0,M,1.602946,0.6966649999999999,0.4912545,0.20993320000000004,0.7011877,81.82346,87.91449,82.46359,0.29,0.11,0.46,0.64,0.2,0.48,0.55
165,8.0,100.0,M,1.5318120000000002,0.8080629,0.4395244,0.1822885,0.6218129,82.82725,85.4948,80.88942,0.27,0.07000000000000006,0.28,0.48,0.04,0.32,0.51
166,9.0,100.0,M,1.7434740000000002,1.0835191000000002,0.5054666,0.22043270000000004,0.7258993,81.47878,81.60451,76.94215,0.25,0.11,0.52,0.66,0.24,0.54,0.53
167,10.0,100.0,M,1.6824065,0.7672545000000001,0.480736,0.17758000000000007,0.658316,78.64314,80.58633,78.22715,0.29,0.11,0.34,0.52,0.1,0.38,0.53
168,11.0,100.0,M,1.490112,0.9891362,0.5038847,0.21646490000000007,0.7203496,82.86509000000002,83.1276,77.58688000000002,0.25,0.11,0.54,0.68,0.2,0.56,0.5900000000000001
169,12.0,100.0,M,1.607008,0.96740955,0.4757548,0.20419989999999996,0.6799546999999999,78.59561,83.57305,80.16654,0.25,0.11,0.36,0.5,0.08,0.38,0.53
170,13.0,100.0,M,1.647563,0.9850144,0.469003,0.1802724,0.6492754,82.9556,87.52221999999998,83.6888,0.24999999999999994,0.13,0.46,0.58,0.18,0.48,0.53
171,14.0,100.0,M,1.2634105,0.91871575,0.4282054,0.18268910000000002,0.6108945,85.04021999999998,86.55015,77.47126,0.27,0.11,0.42,0.58,0.12,0.46,0.57
172,15.0,100.0,M,1.420105,0.8825045,0.3698263,0.15582289999999993,0.5256491999999999,79.11505,81.24396,77.88073,0.22999999999999995,0.08999999999999997,0.46,0.6,0.18,0.5,0.51
173,16.0,100.0,M,1.386624,0.5842282,0.4082371,0.15475470000000008,0.5629918,82.40355,82.57681,79.38435,0.27,0.13,0.36,0.5,0.1,0.38,0.53
174,17.0,100.0,M,1.571231,0.82924635,0.424505,0.17842019999999992,0.6029251999999999,81.76781,82.06045999999998,76.74679,0.24999999999999994,0.11,0.44,0.58,0.18,0.46,0.51
175,18.0,100.0,M,1.711641,0.9399056,0.4566849,0.16913800000000007,0.6258229000000001,83.36886,83.89541,81.25291999999997,0.25,0.13,0.4,0.52,0.1,0.42,0.55
176,19.0,100.0,M,1.3867015,0.7982818,0.443242,0.1882264,0.6314684,79.41704,80.66781999999998,75.68583000000002,0.27,0.11,0.44,0.6,0.14,0.46,0.57
177,20.0,100.0,M,1.6876685000000002,0.8041931999999999,0.380956,0.1580118000000001,0.5389678000000001,83.41351,85.72211,83.12595,0.25,0.08999999999999997,0.38,0.54,0.18,0.44,0.45
178,21.0,100.0,M,1.151512,0.646814,0.3187627,0.13379979999999994,0.4525625,70.34007,71.79368000000002,68.55561,0.30999999999999994,0.11,0.4,0.6,0.16,0.46,0.5499999999999999
179,22.0,100.0,M,1.345815,0.4951076,0.3470625,0.16549149999999996,0.512554,75.03556,75.62404000000002,69.31466,0.27,0.11,0.5,0.66,0.22,0.52,0.55
180,23.0,100.0,M,1.330968,0.72330445,0.4128324,0.1884455,0.6012779,77.0084,78.67361,75.70453,0.31,0.11,0.46,0.66,0.2,0.5,0.5700000000000001
181,24.0,100.0,M,1.430548,0.8042169,0.3629967,0.14823360000000002,0.5112303,76.24218,77.08355,74.95758000000002,0.22999999999999995,0.11,0.46,0.58,0.18,0.48,0.51
182,25.0,100.0,M,1.264989,0.6692239999999999,0.3993255,0.18336219999999992,0.5826876999999999,74.16158,78.1452,75.41164,0.31,0.11,0.42,0.62,0.14,0.46,0.59
183,26.0,100.0,M,0.948211,0.8241478000000001,0.4160571,0.18641230000000006,0.6024694,76.23805,78.80412,75.54095,0.22999999999999995,0.08999999999999997,0.46,0.6,0.1,0.48,0.59
184,27.0,100.0,M,1.323004,0.8938387999999999,0.4348476,0.1772394,0.6120869999999999,76.86513000000002,76.93264,72.39584,0.27,0.11,0.5,0.66,0.18,0.54,0.5900000000000001
185,28.0,100.0,M,1.4682959999999998,0.6211411,0.4127028,0.15432750000000006,0.5670303000000001,78.26968000000002,78.06882,76.12885,0.27,0.13,0.48,0.62,0.18,0.5,0.5700000000000001
186,29.0,100.0,M,1.2957845,0.6681948,0.4169978,0.16542050000000005,0.5824183,75.97729,76.16183000000002,71.34697,0.33,0.13,0.46,0.66,0.18,0.5,0.6100000000000001
187,30.0,100.0,M,1.26818,0.6327394000000001,0.4166282,0.1878559,0.6044841,76.46828000000002,79.69866,74.60481,0.31,0.11,0.44,0.64,0.16,0.46,0.59
188,31.0,100.0,M,1.537919,0.6319615,0.4460794,0.19887190000000016,0.6449513000000001,75.07028000000003,75.24821,71.07686,0.27,0.08999999999999997,0.46,0.64,0.18,0.5,0.55
189,32.0,100.0,M,1.3790864999999999,0.6103331999999999,0.3733436,0.16848670000000016,0.5418303000000001,83.63625,84.60644,80.18293,0.27,0.08999999999999997,0.46,0.64,0.22,0.5,0.51
190,33.0,100.0,M,1.110676,0.70956655,0.3549531,0.15140339999999994,0.5063565,79.32619,82.09312,78.22774,0.27,0.11,0.48,0.64,0.2,0.5,0.55
191,34.0,100.0,M,1.166463,0.9054895,0.389003,0.15545649999999994,0.5444595,77.38873000000002,78.11433000000002,74.22978,0.23,0.11,0.5,0.62,0.16,0.52,0.57
192,35.0,100.0,M,1.304636,0.78262275,0.3961738,0.16367710000000008,0.5598509,81.89758,83.02620999999998,76.40191999999998,0.27,0.11,0.46,0.62,0.16,0.48,0.57
193,36.0,100.0,M,1.176697,0.7518969499999999,0.3716308,0.15122379999999996,0.5228546,78.8344,79.9668,75.66853,0.27,0.11,0.5,0.66,0.2,0.54,0.5700000000000001
194,37.0,100.0,M,1.181327,0.6035057500000001,0.3219885,0.15604979999999996,0.4780383,72.02029,72.94677,65.83487,0.30999999999999994,0.11,0.38,0.58,0.14,0.4,0.5499999999999999
195,38.0,100.0,M,1.114372,0.6986154,0.34187,0.14170429999999995,0.4835743,72.07096999999997,72.57831999999998,66.40604,0.30999999999999994,0.11,0.4,0.6,0.14,0.46,0.57
196,39.0,100.0,M,1.172336,0.7683349500000001,0.3425887,0.15077059999999998,0.4933593,74.47440999999998,74.66051,67.29784000000001,0.27,0.11,0.42,0.58,0.12,0.44,0.57
197,40.0,100.0,M,1.154311,0.67995925,0.35184740000000003,0.1589174,0.5107648,73.52269,74.45285,69.14854,0.27,0.08999999999999997,0.38,0.56,0.12,0.42,0.53
198,1.0,120.0,M,1.8042145,0.85870275,0.4302647,0.19651989999999991,0.6267845999999999,76.20689,78.52026,76.25417,0.29000000000000004,0.09000000000000002,0.26,0.46,0.06,0.28,0.4900000000000001
199,2.0,120.0,M,1.889386,0.4697326,0.4060186,0.15349110000000005,0.5595097,80.04824,81.38728,79.12053,0.21,0.08999999999999997,0.26,0.38,0.06,0.28,0.41
200,3.0,120.0,M,1.427979,0.65137115,0.3877694,0.15891979999999994,0.5466892,77.02008000000002,80.18436,77.80488000000003,0.23,0.08999999999999997,0.36,0.5,0.12,0.38,0.47
201,4.0,120.0,M,1.53795,0.5579967,0.462417,0.17094340000000002,0.6333604,75.54704,78.77163,76.73692,0.23,0.11,0.38,0.5,0.12,0.4,0.49
202,5.0,120.0,M,1.482346,0.7078015000000001,0.4048149,0.15025839999999996,0.5550733,79.78601,84.90611,80.41705999999998,0.21,0.08999999999999997,0.26,0.38,0.02,0.28,0.45
203,6.0,120.0,M,1.421475,0.7221859,0.3752018,0.14407599999999998,0.5192778,76.30149,76.90252,73.79871,0.17000000000000004,0.09000000000000002,0.38,0.46,0.12,0.4,0.4300000000000001
204,7.0,120.0,M,1.740386,0.77184845,0.4323174,0.16944579999999992,0.6017631999999999,76.10372,78.28224,76.00975,0.21,0.06999999999999995,0.4,0.54,0.16,0.42,0.45
205,8.0,120.0,M,1.5446364999999995,1.062293,0.4352838,0.19066679999999991,0.6259505999999999,84.80801,86.73385,81.61182,0.21000000000000008,0.09000000000000008,0.36,0.48,0.1,0.38,0.4700000000000001
206,9.0,120.0,M,1.6901275000000002,0.6158670999999999,0.4770720000000001,0.1830264,0.6600984000000001,82.36717,84.5918,82.13756,0.23,0.11,0.4,0.52,0.14,0.42,0.49
207,10.0,120.0,M,1.511631,0.9852466999999999,0.380796,0.15068290000000004,0.5314789000000001,78.66322,78.97489,74.66976,0.17000000000000004,0.07000000000000006,0.4,0.5,0.12,0.42,0.4500000000000001
208,11.0,120.0,M,1.663446,0.7879885999999999,0.4835157,0.19886199999999987,0.6823776999999999,69.2625,70.58018,66.79278000000001,0.25,0.11000000000000004,0.28,0.42,0.02,0.3,0.51
209,12.0,120.0,M,1.9146165,0.7518958,0.4490773,0.1892324,0.6383097,73.78264,74.11849000000002,69.51612,0.2500000000000001,0.07000000000000006,0.3,0.48,0.1,0.34,0.4500000000000001
210,13.0,120.0,M,1.795147,1.053277,0.447794,0.18387360000000005,0.6316676,74.74723,76.40505,72.81215999999998,0.21,0.09000000000000002,0.34,0.46,0.06,0.36,0.4900000000000001
211,14.0,120.0,M,1.935316,0.9484007,0.4716658,0.17879720000000004,0.650463,74.62669,75.98550999999998,73.59734,0.23,0.08999999999999997,0.36,0.5,0.12,0.4,0.47
212,15.0,120.0,M,1.7840405,1.067792,0.4302088,0.21374880000000007,0.6439576,71.50568,75.72941,71.81933000000002,0.27,0.07,0.26,0.46,0.06,0.28,0.47
213,16.0,120.0,M,1.592984,0.8905921,0.4469687,0.1843699,0.6313386,75.1489,75.17336,70.52962,0.23000000000000004,0.09000000000000008,0.34,0.48,0.1,0.38,0.4700000000000001
214,17.0,120.0,M,1.884153,0.6589668000000001,0.446328,0.2023671,0.6486951,77.97353000000003,80.02994,78.21804,0.25,0.09000000000000002,0.28,0.44,0.08,0.3,0.45
215,18.0,120.0,M,1.807726,0.9070553,0.4337485,0.2043666999999999,0.6381151999999999,80.14101,82.18811,76.69800000000002,0.21,0.07,0.32,0.46,0.08,0.34,0.45
216,19.0,120.0,M,1.6941700000000002,1.0246304,0.4348288,0.1872626000000001,0.6220914000000001,77.36833,79.27434000000002,77.57011,0.25,0.07,0.28,0.46,0.08,0.3,0.45
217,20.0,120.0,M,1.574946,0.7249204,0.4296586,0.15410240000000006,0.583761,81.28445,81.62482,77.8989,0.18999999999999995,0.08999999999999997,0.4,0.5,0.12,0.42,0.47
218,21.0,120.0,M,1.308175,0.5204641999999999,0.3656583,0.14316900000000002,0.5088273,85.54019,84.68417,82.94485999999998,0.22999999999999995,0.11,0.46,0.58,0.2,0.48,0.49
219,22.0,120.0,M,1.393962,0.79475915,0.3383515,0.13929260000000002,0.4776441,80.44638,79.81975,76.74928,0.27,0.11,0.38,0.54,0.16,0.44,0.49
220,23.0,120.0,M,1.377381,0.7016861000000001,0.3631361,0.1400336000000001,0.5031697,80.90939,82.46384,80.45338000000002,0.2500000000000001,0.11,0.42,0.56,0.2,0.46,0.47
221,24.0,120.0,M,1.11871835,0.727589,0.3451941,0.13327290000000006,0.478467,75.39291,75.40785,70.48326,0.23,0.11,0.4,0.52,0.14,0.42,0.49
222,25.0,120.0,M,1.2389645,0.5078299000000001,0.3522031,0.1542517,0.5064548,79.45904,81.06557,77.2345,0.23,0.08999999999999997,0.4,0.54,0.16,0.42,0.47
223,26.0,120.0,M,1.549566,0.8018894,0.3349554,0.13478779999999996,0.4697432,85.48874,81.0705,79.38476,0.18999999999999995,0.08999999999999997,0.4,0.5,0.14,0.42,0.45
224,27.0,120.0,M,1.055781,0.4777848,0.2613377,0.09670080000000003,0.35803850000000004,77.62959000000002,77.78703,73.08005,0.18999999999999995,0.06999999999999995,0.4,0.52,0.16,0.42,0.43
225,28.0,120.0,M,1.200406,0.7614379499999999,0.3243052,0.12994779999999995,0.454253,84.08910999999998,86.0359,83.71859,0.18999999999999995,0.08999999999999997,0.4,0.5,0.14,0.42,0.45
226,29.0,120.0,M,1.301397,0.6520608,0.3225292,0.12088300000000002,0.4434122,79.23344,79.54793000000002,77.33466,0.17000000000000004,0.07000000000000006,0.38,0.48,0.1,0.4,0.4500000000000001
227,30.0,120.0,M,1.2122915,0.7004642,0.3231413,0.13649239999999999,0.4596337,80.04243000000002,81.47368,79.28546999999998,0.19000000000000009,0.07000000000000006,0.38,0.5,0.14,0.4,0.4300000000000001
228,31.0,120.0,M,1.31575,0.6698472,0.3682991,0.12142460000000001,0.4897237,82.84261,83.20976999999998,80.99175,0.21,0.11,0.38,0.48,0.14,0.4,0.45
229,32.0,120.0,M,1.493435,0.6695455,0.3355798,0.11392430000000005,0.4495041,78.89005999999998,75.86925,74.66985,0.17000000000000004,0.07000000000000006,0.38,0.48,0.12,0.4,0.4300000000000001
230,33.0,120.0,M,1.3430799999999998,0.6264833000000001,0.35002890000000003,0.13273869999999993,0.4827676,76.02019,75.94359,71.6646,0.19000000000000009,0.09000000000000002,0.36,0.46,0.12,0.38,0.4300000000000001
231,34.0,120.0,M,1.212375,0.5455730999999999,0.3196148,0.12151700000000006,0.4411318,78.60106999999998,78.84156999999998,76.0103,0.19,0.07,0.34,0.46,0.1,0.36,0.4300000000000001
232,35.0,120.0,M,1.203337,0.59901565,0.339812,0.1101625,0.4499745,77.83439,78.04205,76.0417,0.21,0.11,0.38,0.48,0.14,0.4,0.45
233,36.0,120.0,M,1.3173180000000002,0.6244028500000001,0.35601059999999995,0.11868270000000004,0.4746933,81.0723,81.08474,78.54273,0.21,0.11,0.38,0.48,0.14,0.4,0.45
234,37.0,120.0,M,1.4749615,0.7429765499999998,0.3584653,0.12785760000000002,0.4863229,83.13964,84.31795,80.2772,0.2500000000000001,0.11000000000000004,0.3,0.44,0.1,0.34,0.4500000000000001
235,38.0,120.0,M,1.090659,0.629185,0.3266768,0.13028190000000012,0.4569587000000001,80.60323000000002,83.32835,81.2729,0.19000000000000009,0.07000000000000006,0.36,0.48,0.12,0.38,0.4300000000000001
236,39.0,120.0,M,1.395232,0.66830185,0.2945123,0.10479579999999994,0.3993081,77.16322,78.96896,77.60589,0.19000000000000009,0.11000000000000004,0.36,0.44,0.1,0.4,0.4500000000000001
237,40.0,120.0,M,1.377838,0.96521,0.3415762,0.14550170000000012,0.4870779000000001,80.65233,80.71848,75.07164,0.17000000000000004,0.07000000000000006,0.4,0.5,0.12,0.42,0.4500000000000001
238,1.0,80.0,L,1.877318,0.91265735,0.6061356999999999,0.2479641,0.8540998,72.24531999999998,73.43298,70.24191,0.31000000000000005,0.1100000000000001,0.5,0.7,0.2,0.54,0.6100000000000001
239,2.0,80.0,L,2.071097,1.021829,0.6780973000000001,0.29045589999999977,0.9685532,74.87534000000002,78.25576,71.86749,0.37,0.13,0.58,0.82,0.28,0.64,0.6699999999999999
240,3.0,80.0,L,1.938015,0.91054895,0.609226,0.33290290000000006,0.9421289,82.13698000000002,83.0234,73.16824,0.41,0.13,0.58,0.86,0.28,0.6,0.71
241,4.0,80.0,L,1.734114,0.9133478,0.6707585,0.3121481999999999,0.9829067,65.07404,69.09470999999999,65.90307,0.30999999999999994,0.11,0.64,0.84,0.26,0.66,0.69
242,5.0,80.0,L,1.697574,0.9307303,0.6894422,0.3336348,1.023077,75.95006,82.92149,76.42599,0.37,0.13,0.66,0.9,0.3,0.68,0.73
243,6.0,80.0,L,1.842811,1.00069065,0.7318859999999999,0.3239170000000001,1.055803,73.38428,80.69604,74.70424,0.41,0.17000000000000004,0.64,0.88,0.28,0.68,0.77
244,7.0,80.0,L,1.592335,0.83965225,0.6327364000000001,0.29120240000000003,0.9239388,74.91561999999998,79.21629,75.45078000000002,0.35,0.13,0.66,0.88,0.3,0.68,0.71
245,8.0,80.0,L,2.062648,0.8688449,0.6489319,0.34471009999999996,0.993642,74.1664,74.48544,69.52067,0.4300000000000001,0.13,0.58,0.88,0.28,0.6,0.73
246,9.0,80.0,L,1.6884150000000002,0.8553026,0.6424524,0.26711820000000003,0.9095706,74.72074,79.94988000000002,74.91311,0.31000000000000005,0.1100000000000001,0.76,0.96,0.4,0.78,0.67
247,10.0,80.0,L,1.896833,0.8789572000000001,0.7176561,0.3197339,1.03739,81.35311,81.90051,79.02254,0.35,0.11,0.62,0.86,0.28,0.66,0.69
248,11.0,80.0,L,2.200054,0.9236619,0.7101135000000001,0.3498954999999999,1.060009,68.93276999999999,73.13828000000002,66.76187,0.4099999999999999,0.11,0.56,0.86,0.26,0.58,0.71
249,12.0,80.0,L,1.9195115000000003,1.004939,0.7060805,0.3093625000000001,1.015443,74.2801,78.57428,74.26165,0.31000000000000005,0.1100000000000001,0.74,0.94,0.36,0.76,0.6900000000000001
250,13.0,80.0,L,2.073662,1.049484,0.6940149999999999,0.3156309999999999,1.0096459999999998,73.48704000000002,75.77837,71.43626,0.39,0.13,0.58,0.84,0.28,0.64,0.69
251,14.0,80.0,L,2.07756,0.94955675,0.7570194,0.3227965999999999,1.079816,74.04729,74.20003,70.66795,0.37,0.13,0.52,0.76,0.18,0.56,0.71
252,15.0,80.0,L,2.326848,0.9866443,0.7407433000000001,0.30512169999999994,1.045865,80.42222,84.63889,79.0079,0.35,0.13,0.6,0.82,0.3,0.64,0.6499999999999999
253,16.0,80.0,L,2.498822,1.164011,0.7637755,0.3541754999999999,1.117951,73.59688,75.75671,71.39157,0.3500000000000001,0.1100000000000001,0.58,0.82,0.28,0.62,0.65
254,17.0,80.0,L,1.903171,1.058013,0.7094874,0.32219159999999997,1.031679,78.33524,81.59903,78.47399,0.31000000000000005,0.11,0.7,0.9,0.32,0.72,0.69
255,18.0,80.0,L,1.829553,0.93370865,0.6687797,0.2573874999999999,0.9261672,75.91816999999998,76.34579000000002,75.1674,0.37,0.13,0.54,0.78,0.2,0.6,0.71
256,19.0,80.0,L,1.7768495,0.9600123,0.6688293000000001,0.2924292999999999,0.9612586,78.305,82.97264,79.65488,0.31000000000000005,0.1100000000000001,0.62,0.82,0.26,0.66,0.67
257,20.0,80.0,L,2.277576,0.99828695,0.6904942,0.2791956000000002,0.9696898000000002,76.64964,82.30103000000003,74.39633,0.35,0.11,0.56,0.8,0.26,0.62,0.65
258,21.0,80.0,L,1.667531,1.047675,0.5700847,0.1950198,0.7651045,68.66234,68.22443,63.33582,0.25,0.11,0.52,0.66,0.2,0.56,0.5700000000000001
259,22.0,80.0,L,2.156674,0.8945228999999999,0.6130725,0.2353626000000001,0.8484351000000001,78.42712,77.8674,75.61910999999998,0.25,0.11,0.6,0.74,0.3,0.62,0.55
260,23.0,80.0,L,1.831668,0.8192495000000001,0.5778808000000001,0.26578759999999996,0.8436684000000001,67.78763000000001,66.04329,58.72804,0.33,0.11,0.5,0.72,0.2,0.54,0.6299999999999999
261,24.0,80.0,L,1.7146830000000002,1.06445,0.5689483,0.2414795000000001,0.8104278,69.59055,68.85472,61.03999,0.25,0.1100000000000001,0.56,0.7,0.2,0.58,0.6100000000000001
262,25.0,80.0,L,2.1744305,1.02048465,0.5981911,0.2417223000000001,0.8399134,71.79576999999998,71.65397,66.02476999999999,0.35,0.13,0.4,0.62,0.16,0.42,0.59
263,26.0,80.0,L,2.059368,0.77669615,0.5825815,0.26531610000000005,0.8478976,71.27043,71.25520999999998,62.9449,0.31,0.13,0.46,0.64,0.18,0.48,0.5900000000000001
264,27.0,80.0,L,1.817338,0.7957632,0.5532655,0.1968042,0.7500697,72.14596999999998,72.24122,68.1403,0.27,0.13,0.46,0.6,0.16,0.48,0.57
265,28.0,80.0,L,1.637205,0.9775128,0.5744994000000001,0.2296858999999999,0.8041853,70.85171,69.86480999999999,64.9454,0.25,0.11,0.5,0.64,0.16,0.52,0.59
266,29.0,80.0,L,1.8251415000000002,0.9802277,0.5000216,0.2347317000000001,0.7347533,72.20105,71.83292,66.71131,0.30999999999999994,0.08999999999999997,0.38,0.6,0.14,0.4,0.5499999999999999
267,30.0,80.0,L,1.450849,1.1540700000000002,0.5338582,0.20512139999999998,0.7389796,74.43226999999997,73.85596,71.42891999999998,0.25,0.11,0.5,0.64,0.16,0.54,0.59
268,31.0,80.0,L,1.891912,0.7431687,0.5374029,0.2458962,0.7832991,82.22912,78.30859,75.26205,0.25,0.08999999999999997,0.48,0.64,0.18,0.5,0.55
269,32.0,80.0,L,1.698853,0.68307225,0.5272498999999999,0.21275140000000012,0.7400013000000001,69.38315,68.87738,65.50216,0.25,0.08999999999999997,0.4,0.56,0.14,0.44,0.51
270,33.0,80.0,L,1.818564,0.7728024,0.5531678000000001,0.21200099999999988,0.7651688,63.24046,63.16217,55.90191,0.30999999999999994,0.11,0.4,0.6,0.12,0.44,0.59
271,34.0,80.0,L,1.946693,0.964036,0.5432808000000001,0.2274141999999999,0.770695,72.40041,71.87691,66.64636,0.30999999999999994,0.08999999999999997,0.38,0.6,0.14,0.4,0.5499999999999999
272,35.0,80.0,L,1.951758,0.6306345,0.5520174,0.1842752,0.7362926,73.60101,71.51042,69.16563000000001,0.25,0.11,0.4,0.54,0.12,0.42,0.53
273,36.0,80.0,L,1.749416,0.8645911500000001,0.6141453,0.2201754,0.8343207,72.41767,68.6956,61.87648000000001,0.25,0.11,0.5,0.64,0.16,0.52,0.59
274,37.0,80.0,L,1.9388470000000002,0.9524547,0.5328921999999999,0.23101590000000005,0.7639081,73.3173,73.01100000000002,70.14674000000001,0.31,0.08999999999999997,0.44,0.66,0.2,0.46,0.55
275,38.0,80.0,L,1.890749,1.02475455,0.5889435000000001,0.22323799999999994,0.8121815,73.77405999999998,73.71049000000002,72.63395,0.31000000000000005,0.11,0.48,0.68,0.22,0.54,0.5700000000000001
276,39.0,80.0,L,1.817685,0.81702325,0.5460951,0.2161420999999999,0.7622372,67.23438,65.84222,60.45179,0.29,0.08999999999999997,0.44,0.64,0.18,0.48,0.55
